"NRIC","page_id","time_spent"
"S7304829B","5","7"
"S7304829B","4","9"
"S7304829B","3","18"
"S7304829B","6","18"
"S4533112R","8","2"
"S4533112R","4","5"
"S4533112R","1","5"
"S4533112R","2","7"
"S4533112R","3","12"
"S5170924T","5","2"
"S5170924T","6","7"
"S5170924T","7","13"
"S5170924T","0","18"
"S9747814V","0","2"
"S9747814V","8","3"
"S9747814V","3","6"
"S9747814V","2","16"
"S9747814V","1","18"
"S7296796T","5","2"
"S7296796T","7","3"
"S7296796T","1","6"
"S7296796T","3","8"
"S7296796T","6","17"
"S7296796T","8","17"
"S7296796T","0","20"
"S6115453Z","7","2"
"S6115453Z","1","12"
"S6115453Z","6","13"
"S6115453Z","5","15"
"S6115453Z","0","17"
"S9104812P","8","2"
"S9104812P","5","3"
"S9104812P","3","4"
"S9104812P","7","4"
"S9104812P","6","10"
"S9104812P","1","14"
"S7295217Y","3","2"
"S7295217Y","7","3"
"S7295217Y","2","19"
"S7295217Y","1","20"
"S5782828Y","3","2"
"S5782828Y","6","18"
"S5782828Y","0","18"
"S5782828Y","8","19"
"S6995517X","7","2"
"S6995517X","2","5"
"S6995517X","6","6"
"S6995517X","0","18"
"S6995517X","3","20"
"S5007923G","4","2"
"S5007923G","3","4"
"S5007923G","0","9"
"S5007923G","8","12"
"S5007923G","2","12"
"S5007923G","6","18"
"S8109618W","0","2"
"S8109618W","6","10"
"S8109618W","3","13"
"S8109618W","5","19"
"S4626759S","7","2"
"S4626759S","2","6"
"S4626759S","0","6"
"S4626759S","6","16"
"S4626759S","5","17"
"S6043469W","7","2"
"S6043469W","2","14"
"S6043469W","8","17"
"S6043469W","1","18"
"S6043469W","6","20"
"S6695359F","1","2"
"S6695359F","2","3"
"S6695359F","0","9"
"S6695359F","8","10"
"S6695359F","4","11"
"S6695359F","5","19"
"S8546627A","4","2"
"S8546627A","6","2"
"S8546627A","5","8"
"S8546627A","2","11"
"S8546627A","1","20"
"S4253469X","4","2"
"S4253469X","8","7"
"S4253469X","5","7"
"S4253469X","6","16"
"S4253469X","2","16"
"S4253469X","3","17"
"S8783397T","0","2"
"S8783397T","4","2"
"S8783397T","2","12"
"S8783397T","5","12"
"S8783397T","7","15"
"S8783397T","8","17"
"S9674013F","7","2"
"S9674013F","1","9"
"S9674013F","4","12"
"S9674013F","8","14"
"S4535440V","0","2"
"S4535440V","8","9"
"S4535440V","4","11"
"S4535440V","7","19"
"S4213736X","6","2"
"S4213736X","3","6"
"S4213736X","4","14"
"S4213736X","7","19"
"S4213736X","5","19"
"S7923385L","0","2"
"S7923385L","7","3"
"S7923385L","2","10"
"S7923385L","1","13"
"S7923385L","5","16"
"S4360625L","6","2"
"S4360625L","8","2"
"S4360625L","2","5"
"S4360625L","3","8"
"S4360625L","4","13"
"S4360625L","1","18"
"S5695158U","3","2"
"S5695158U","0","7"
"S5695158U","2","8"
"S5695158U","6","8"
"S5695158U","4","11"
"S5429066I","0","2"
"S5429066I","4","2"
"S5429066I","3","7"
"S5429066I","7","10"
"S5429066I","1","15"
"S9345387T","8","2"
"S9345387T","2","6"
"S9345387T","4","14"
"S9345387T","0","15"
"S7198813T","3","2"
"S7198813T","4","2"
"S7198813T","5","12"
"S7198813T","0","15"
"S7198813T","1","15"
"S7045106A","3","2"
"S7045106A","0","6"
"S7045106A","8","9"
"S7045106A","6","11"
"S7045106A","1","12"
"S7318772B","8","2"
"S7318772B","1","3"
"S7318772B","3","9"
"S7318772B","0","9"
"S7318772B","6","18"
"S7318772B","4","20"
"S7134474B","7","2"
"S7134474B","1","3"
"S7134474B","4","7"
"S7134474B","5","18"
"S7134474B","3","19"
"S7862521G","0","2"
"S7862521G","2","11"
"S7862521G","4","14"
"S7862521G","6","16"
"S7862521G","1","19"
"S6620017G","2","2"
"S6620017G","0","6"
"S6620017G","3","6"
"S6620017G","6","8"
"S6620017G","5","9"
"S6620017G","1","13"
"S9180822U","8","2"
"S9180822U","5","10"
"S9180822U","7","13"
"S9180822U","1","15"
"S9180822U","0","18"
"S4087667Y","5","2"
"S4087667Y","8","4"
"S4087667Y","4","13"
"S4087667Y","6","15"
"S4087667Y","1","16"
"S6859095T","4","2"
"S6859095T","0","8"
"S6859095T","3","10"
"S6859095T","2","12"
"S6859095T","5","14"
"S6859095T","8","20"
"S8681587X","3","2"
"S8681587X","4","9"
"S8681587X","1","11"
"S8681587X","6","13"
"S8681587X","0","14"
"S8681587X","8","15"
"S6473332R","3","2"
"S6473332R","7","4"
"S6473332R","5","12"
"S6473332R","1","16"
"S6473332R","0","18"
"S6577304G","3","2"
"S6577304G","2","6"
"S6577304G","8","14"
"S6577304G","5","15"
"S7033829A","3","2"
"S7033829A","4","3"
"S7033829A","1","5"
"S7033829A","0","13"
"S7033829A","7","13"
"S7033829A","8","13"
"S7033829A","5","18"
"S6592488B","2","2"
"S6592488B","0","8"
"S6592488B","5","8"
"S6592488B","4","11"
"S6592488B","1","19"
"S8430280D","8","2"
"S8430280D","6","4"
"S8430280D","4","5"
"S8430280D","3","9"
"S8430280D","0","14"
"S8667029Z","5","2"
"S8667029Z","2","3"
"S8667029Z","7","6"
"S8667029Z","1","13"
"S8667029Z","8","20"
"S6952856B","2","2"
"S6952856B","1","11"
"S6952856B","3","12"
"S6952856B","7","17"
"S6952856B","6","18"
"S6952856B","4","19"
"S9302337A","5","2"
"S9302337A","8","3"
"S9302337A","1","7"
"S9302337A","2","19"
"S9302337A","7","20"
"S8062259H","2","2"
"S8062259H","8","5"
"S8062259H","7","7"
"S8062259H","5","15"
"S8062259H","6","19"
"S9720444A","8","2"
"S9720444A","3","3"
"S9720444A","2","5"
"S9720444A","0","5"
"S9720444A","1","11"
"S9720444A","7","18"
"S9720444A","4","20"
"S6286396N","7","2"
"S6286396N","5","3"
"S6286396N","2","10"
"S6286396N","8","17"
"S8762810M","6","2"
"S8762810M","3","5"
"S8762810M","4","7"
"S8762810M","0","14"
"S8762810M","7","14"
"S8762810M","2","18"
"S8658326V","4","2"
"S8658326V","3","3"
"S8658326V","5","8"
"S8658326V","8","16"
"S8658326V","2","18"
"S9895793V","0","2"
"S9895793V","2","5"
"S9895793V","4","9"
"S9895793V","8","10"
"S9895793V","7","13"
"S9895793V","3","16"
"S7408616E","0","2"
"S7408616E","1","4"
"S7408616E","4","6"
"S7408616E","2","7"
"S7408616E","3","10"
"S7408616E","7","16"
"S7839193X","3","2"
"S7839193X","5","12"
"S7839193X","6","12"
"S7839193X","8","13"
"S7839193X","7","15"
"S7839193X","4","20"
"S7028816E","1","2"
"S7028816E","6","5"
"S7028816E","7","5"
"S7028816E","4","6"
"S7028816E","8","8"
"S5899440S","0","2"
"S5899440S","5","4"
"S5899440S","8","4"
"S5899440S","2","9"
"S5899440S","3","10"
"S5899440S","6","16"
"S9894854P","2","2"
"S9894854P","4","7"
"S9894854P","6","8"
"S9894854P","0","19"
"S9894854P","3","20"
"S6908659G","8","2"
"S6908659G","3","7"
"S6908659G","0","11"
"S6908659G","5","12"
"S6908659G","4","18"
"S6908659G","1","19"
"S5310889B","5","2"
"S5310889B","1","5"
"S5310889B","4","9"
"S5310889B","6","12"
"S5310889B","8","20"
"S7733486S","2","2"
"S7733486S","6","3"
"S7733486S","8","8"
"S7733486S","1","9"
"S7733486S","4","14"
"S7733486S","5","17"
"S9722278P","5","2"
"S9722278P","8","4"
"S9722278P","2","9"
"S9722278P","7","12"
"S9722278P","3","20"
"S8215624F","1","2"
"S8215624F","3","15"
"S8215624F","4","17"
"S8656174P","6","2"
"S8656174P","0","4"
"S8656174P","3","12"
"S8656174P","7","18"
"S8656174P","2","19"
"S5861871P","8","2"
"S5861871P","5","5"
"S5861871P","3","11"
"S5861871P","4","19"
"S9101781R","3","2"
"S9101781R","5","12"
"S9101781R","6","16"
"S9101781R","0","16"
"S9101781R","4","17"
"S9101781R","1","20"
"S6552330C","3","2"
"S6552330C","5","7"
"S6552330C","7","12"
"S6552330C","4","14"
"S6552330C","6","14"
"S4960180V","1","2"
"S4960180V","0","3"
"S4960180V","2","10"
"S4960180V","5","11"
"S4960180V","6","18"
"S7190880J","6","2"
"S7190880J","7","5"
"S7190880J","0","15"
"S7190880J","2","20"
"S7190880J","5","20"
"S7276039N","2","2"
"S7276039N","4","6"
"S7276039N","3","16"
"S7276039N","8","16"
"S5302512C","5","2"
"S5302512C","7","11"
"S5302512C","4","12"
"S5302512C","2","13"
"S8646611U","6","2"
"S8646611U","2","9"
"S8646611U","5","11"
"S8646611U","3","18"
"S8646611U","7","20"
"S9075463Q","6","2"
"S9075463Q","0","5"
"S9075463Q","1","14"
"S9075463Q","8","19"
"S7666841Y","4","2"
"S7666841Y","7","3"
"S7666841Y","0","5"
"S7666841Y","3","6"
"S7666841Y","2","11"
"S7666841Y","5","14"
"S7666841Y","6","19"
"S6181907Y","1","2"
"S6181907Y","6","3"
"S6181907Y","5","5"
"S6181907Y","4","8"
"S6181907Y","8","18"
"S4540453V","5","2"
"S4540453V","2","4"
"S4540453V","1","11"
"S4540453V","4","18"
"S4540453V","8","18"
"S8696329C","2","2"
"S8696329C","5","3"
"S8696329C","0","4"
"S8696329C","3","4"
"S8696329C","8","6"
"S8696329C","1","8"
"S8696329C","7","9"
"S9439003Z","4","2"
"S9439003Z","7","3"
"S9439003Z","3","6"
"S9439003Z","2","7"
"S9439003Z","8","7"
"S9439003Z","1","20"
"S9837367J","0","2"
"S9837367J","2","2"
"S9837367J","4","2"
"S9837367J","7","5"
"S9837367J","3","14"
"S6345601X","5","2"
"S6345601X","0","5"
"S6345601X","2","8"
"S6345601X","6","10"
"S6345601X","1","18"
"S5150542D","6","2"
"S5150542D","8","3"
"S5150542D","1","9"
"S5150542D","4","19"
"S5150542D","7","20"
"S6646253R","8","2"
"S6646253R","7","6"
"S6646253R","6","16"
"S6646253R","0","16"
"S6646253R","2","18"
"S6646253R","4","20"
"S5958514Z","8","2"
"S5958514Z","0","12"
"S5958514Z","4","20"
"S7973226H","2","2"
"S7973226H","5","3"
"S7973226H","4","15"
"S7973226H","3","16"
"S7973226H","8","17"
"S7262263X","3","2"
"S7262263X","7","4"
"S7262263X","2","12"
"S7262263X","8","16"
"S7262263X","0","17"
"S5668064A","0","2"
"S5668064A","6","4"
"S5668064A","5","7"
"S5668064A","8","9"
"S5668064A","2","19"
"S7617804L","8","2"
"S7617804L","1","2"
"S7617804L","2","2"
"S7617804L","6","6"
"S7617804L","7","11"
"S7617804L","3","17"
"S7102051A","3","2"
"S7102051A","0","6"
"S7102051A","7","6"
"S7102051A","5","12"
"S6892403G","4","2"
"S6892403G","8","11"
"S6892403G","5","15"
"S6892403G","7","16"
"S6892403G","2","16"
"S9706775U","3","2"
"S9706775U","1","6"
"S9706775U","0","10"
"S9706775U","8","13"
"S9706775U","5","16"
"S9706775U","4","19"
"S4685832H","8","2"
"S4685832H","4","4"
"S4685832H","0","8"
"S4685832H","7","11"
"S6038633F","7","2"
"S6038633F","1","3"
"S6038633F","3","6"
"S6038633F","0","16"
"S9801552P","0","2"
"S9801552P","4","8"
"S9801552P","5","13"
"S9801552P","3","13"
"S9801552P","7","15"
"S9801552P","6","17"
"S6884295T","1","2"
"S6884295T","0","9"
"S6884295T","3","10"
"S6884295T","2","14"
"S6884295T","4","19"
"S6884295T","5","20"
"S5470700U","6","2"
"S5470700U","2","6"
"S5470700U","8","7"
"S5470700U","1","8"
"S5470700U","7","18"
"S7071739V","4","2"
"S7071739V","3","4"
"S7071739V","1","8"
"S7071739V","6","10"
"S7071739V","7","18"
"S8673639C","7","2"
"S8673639C","0","10"
"S8673639C","5","13"
"S8673639C","2","20"
"S6149268V","8","2"
"S6149268V","2","4"
"S6149268V","7","12"
"S6149268V","0","16"
"S6149268V","1","20"
"S4216233T","2","2"
"S4216233T","8","6"
"S4216233T","1","15"
"S4216233T","3","15"
"S4216233T","5","15"
"S4216233T","4","19"
"S7663988S","8","2"
"S7663988S","6","7"
"S7663988S","3","12"
"S7663988S","4","19"
"S4905128K","0","2"
"S4905128K","4","10"
"S4905128K","3","12"
"S8787082U","0","2"
"S8787082U","3","6"
"S8787082U","8","13"
"S8787082U","2","17"
"S8787082U","7","18"
"S9754836N","0","2"
"S9754836N","6","3"
"S9754836N","3","3"
"S9754836N","8","7"
"S6557883B","1","2"
"S6557883B","7","7"
"S6557883B","0","10"
"S6557883B","6","17"
"S6474890A","6","2"
"S6474890A","3","7"
"S6474890A","4","10"
"S6474890A","8","14"
"S6474890A","2","18"
"S6678749P","5","2"
"S6678749P","4","8"
"S6678749P","8","11"
"S6678749P","2","13"
"S6678749P","6","16"
"S5906273S","3","2"
"S5906273S","8","3"
"S5906273S","7","4"
"S5906273S","5","5"
"S5906273S","4","10"
"S5906273S","6","11"
"S7839544S","8","2"
"S7839544S","7","15"
"S7839544S","5","20"
"S9685471G","2","2"
"S9685471G","5","6"
"S9685471G","7","8"
"S9685471G","8","12"
"S9685471G","1","14"
"S6741179Z","4","2"
"S6741179Z","8","9"
"S6741179Z","3","10"
"S6741179Z","6","17"
"S6741179Z","0","18"
"S6494919L","6","2"
"S6494919L","4","10"
"S6494919L","2","12"
"S6494919L","8","17"
"S6494919L","7","20"
"S9277711A","2","2"
"S9277711A","6","7"
"S9277711A","4","15"
"S9277711A","5","19"
"S9277711A","1","20"
"S6288835L","1","2"
"S6288835L","5","6"
"S6288835L","3","7"
"S6288835L","7","8"
"S7321518N","8","2"
"S7321518N","4","12"
"S7321518N","3","15"
"S7321518N","7","15"
"S6557471B","3","2"
"S6557471B","6","2"
"S6557471B","7","5"
"S6557471B","5","8"
"S6557471B","4","11"
"S5452005S","5","2"
"S5452005S","1","11"
"S5452005S","4","13"
"S5452005S","3","13"
"S9519309O","4","2"
"S9519309O","0","7"
"S9519309O","1","14"
"S9519309O","8","15"
"S9519309O","7","16"
"S9519309O","2","17"
"S6984991P","6","2"
"S6984991P","1","4"
"S6984991P","3","11"
"S6984991P","4","12"
"S6984991P","0","12"
"S6984991P","8","20"
"S6776139L","5","2"
"S6776139L","7","14"
"S6776139L","6","16"
"S6776139L","3","20"
"S6776139L","8","20"
"S6442137G","2","2"
"S6442137G","5","2"
"S6442137G","8","4"
"S6442137G","1","9"
"S6442137G","0","10"
"S6442137G","7","13"
"S6442137G","6","15"
"S5856217G","2","2"
"S5856217G","0","14"
"S5856217G","3","15"
"S5856217G","1","18"
"S5856217G","5","19"
"S9772864S","2","2"
"S9772864S","3","7"
"S9772864S","4","12"
"S9772864S","1","14"
"S9772864S","6","20"
"S9632503I","6","2"
"S9632503I","3","3"
"S9632503I","5","6"
"S9632503I","8","20"
"S8755509G","7","2"
"S8755509G","0","7"
"S8755509G","3","12"
"S8755509G","4","14"
"S9238567U","8","2"
"S9238567U","3","15"
"S9238567U","7","16"
"S7884377M","1","2"
"S7884377M","4","14"
"S7884377M","6","15"
"S7884377M","5","19"
"S6903549P","7","2"
"S6903549P","3","9"
"S6903549P","8","12"
"S6903549P","5","13"
"S6903549P","2","13"
"S7450381I","2","2"
"S7450381I","7","6"
"S7450381I","1","13"
"S7450381I","6","18"
"S7679851X","4","2"
"S7679851X","0","3"
"S7679851X","5","5"
"S7679851X","3","14"
"S7679851X","1","18"
"S7679851X","8","20"
"S5155447J","7","2"
"S5155447J","2","13"
"S5155447J","6","14"
"S5155447J","0","16"
"S5155447J","8","17"
"S6460724A","4","2"
"S6460724A","3","6"
"S6460724A","1","10"
"S6460724A","8","18"
"S6460724A","0","18"
"S7202580H","1","2"
"S7202580H","6","5"
"S7202580H","0","9"
"S7202580H","7","11"
"S7202580H","5","12"
"S7202580H","4","20"
"S9099964D","6","2"
"S9099964D","0","9"
"S9099964D","7","16"
"S9099964D","1","17"
"S9099964D","4","19"
"S6401132D","1","2"
"S6401132D","8","8"
"S6401132D","7","10"
"S6401132D","5","12"
"S5364738G","7","2"
"S5364738G","4","3"
"S5364738G","1","7"
"S5364738G","5","11"
"S5364738G","2","16"
"S5364738G","0","17"
"S6444639Y","0","2"
"S6444639Y","3","6"
"S6444639Y","2","11"
"S6444639Y","4","12"
"S6444639Y","8","18"
"S5125362H","2","2"
"S5125362H","6","4"
"S5125362H","3","7"
"S5125362H","5","9"
"S5125362H","4","20"
"S7253590A","7","2"
"S7253590A","5","4"
"S7253590A","4","6"
"S7253590A","8","8"
"S7253590A","1","12"
"S6855771A","2","2"
"S6855771A","7","6"
"S6855771A","5","12"
"S6855771A","4","14"
"S6855771A","8","16"
"S6855771A","6","16"
"S6585991J","4","2"
"S6585991J","0","4"
"S6585991J","2","6"
"S6585991J","5","15"
"S8749920F","0","2"
"S8749920F","4","10"
"S8749920F","6","14"
"S8749920F","1","16"
"S8749920F","7","18"
"S8749920F","2","19"
"S8348432T","4","2"
"S8348432T","8","4"
"S8348432T","6","15"
"S8348432T","1","18"
"S5152209R","5","2"
"S5152209R","4","3"
"S5152209R","2","4"
"S5152209R","6","9"
"S5152209R","1","11"
"S8540019Y","5","2"
"S8540019Y","1","4"
"S8540019Y","0","6"
"S8540019Y","6","16"
"S8540019Y","8","18"
"S7029193K","3","2"
"S7029193K","6","3"
"S7029193K","5","7"
"S7029193K","0","13"
"S7029193K","7","18"
"S9698784T","5","2"
"S9698784T","0","13"
"S9698784T","1","15"
"S9698784T","4","18"
"S9698784T","6","18"
"S9698784T","3","18"
"S6833032F","0","2"
"S6833032F","3","9"
"S6833032F","1","13"
"S6833032F","5","16"
"S6833032F","8","16"
"S6833032F","2","17"
"S6833032F","4","20"
"S6175536H","2","2"
"S6175536H","5","8"
"S6175536H","6","8"
"S6175536H","7","11"
"S6175536H","8","19"
"S7879416P","6","2"
"S7879416P","0","4"
"S7879416P","4","8"
"S7879416P","8","11"
"S7879416P","5","20"
"S9669849W","7","2"
"S9669849W","6","3"
"S9669849W","5","9"
"S9669849W","4","14"
"S9669849W","1","16"
"S9669849W","8","20"
"S4091839H","2","2"
"S4091839H","1","5"
"S4091839H","5","16"
"S4091839H","0","18"
"S4091839H","3","20"
"S5101383U","8","2"
"S5101383U","3","11"
"S5101383U","2","12"
"S5101383U","1","15"
"S5013225C","3","2"
"S5013225C","1","6"
"S5013225C","0","6"
"S5013225C","2","20"
"S5013225C","5","20"
"S9795665P","8","2"
"S9795665P","0","6"
"S9795665P","7","7"
"S9795665P","5","11"
"S9795665P","1","11"
"S6887295X","7","2"
"S6887295X","0","8"
"S6887295X","2","12"
"S6887295X","1","16"
"S6887295X","8","18"
"S6953134M","4","2"
"S6953134M","3","11"
"S6953134M","5","19"
"S6953134M","8","20"
"S7127296X","4","2"
"S7127296X","8","2"
"S7127296X","3","8"
"S7127296X","2","15"
"S7127296X","1","18"
"S7339205Y","5","2"
"S7339205Y","8","8"
"S7339205Y","7","11"
"S7339205Y","4","14"
"S7339205Y","6","19"
"S4624009B","1","2"
"S4624009B","8","7"
"S4624009B","7","16"
"S4624009B","6","17"
"S4624009B","2","18"
"S4624009B","5","19"
"S6540367H","3","2"
"S6540367H","1","3"
"S6540367H","0","6"
"S6540367H","7","10"
"S6540367H","5","19"
"S5144746U","1","2"
"S5144746U","7","7"
"S5144746U","5","8"
"S5144746U","2","12"
"S5144746U","3","12"
"S5144746U","0","13"
"S5792618D","2","2"
"S5792618D","7","5"
"S5792618D","6","14"
"S5792618D","8","18"
"S5792618D","3","20"
"S7445772P","8","2"
"S7445772P","3","6"
"S7445772P","6","8"
"S7445772P","1","13"
"S7445772P","0","20"
"S4651438L","4","2"
"S4651438L","6","9"
"S4651438L","8","12"
"S4651438L","5","15"
"S6806771E","1","2"
"S6806771E","6","16"
"S6806771E","5","17"
"S6063758V","7","2"
"S6063758V","2","13"
"S6063758V","6","18"
"S6063758V","4","18"
"S6851414K","3","2"
"S6851414K","6","4"
"S6851414K","1","11"
"S6851414K","4","16"
"S6851414K","2","18"
"S7467709K","0","2"
"S7467709K","4","14"
"S7467709K","1","16"
"S7467709K","7","17"
"S7467709K","3","18"
"S7467709K","2","19"
"S7771367M","5","2"
"S7771367M","7","9"
"S7771367M","1","10"
"S7771367M","4","14"
"S6060594N","5","2"
"S6060594N","2","8"
"S6060594N","6","15"
"S6060594N","3","16"
"S6060594N","1","16"
"S6060594N","7","17"
"S5634083T","2","2"
"S5634083T","8","6"
"S5634083T","1","14"
"S5634083T","0","16"
"S6530793N","7","2"
"S6530793N","6","8"
"S6530793N","8","11"
"S6530793N","2","13"
"S6530793N","3","19"
"S6563531A","4","2"
"S6563531A","5","3"
"S6563531A","6","14"
"S6563531A","7","19"
"S8201986D","7","2"
"S8201986D","1","11"
"S8201986D","8","14"
"S8201986D","5","14"
"S8201986D","0","18"
"S7020274D","1","2"
"S7020274D","5","2"
"S7020274D","7","5"
"S7020274D","2","6"
"S7020274D","0","9"
"S7020274D","8","13"
"S7020274D","3","18"
"S7016450Z","7","2"
"S7016450Z","6","7"
"S7016450Z","2","9"
"S7034062K","7","2"
"S7034062K","2","5"
"S7034062K","6","7"
"S7034062K","3","9"
"S7034062K","1","19"
"S6401560X","5","2"
"S6401560X","3","12"
"S6401560X","4","17"
"S6401560X","0","19"
"S5093317N","5","2"
"S5093317N","1","10"
"S5093317N","0","13"
"S5093317N","4","16"
"S5093317N","6","17"
"S4559855U","1","2"
"S4559855U","4","8"
"S4559855U","0","9"
"S4559855U","7","12"
"S4559855U","5","14"
"S4559855U","2","14"
"S5541977U","8","2"
"S5541977U","4","4"
"S5541977U","1","7"
"S5541977U","6","14"
"S5541977U","3","17"
"S7080238R","7","2"
"S7080238R","8","5"
"S7080238R","0","9"
"S7080238R","1","12"
"S7080238R","6","16"
"S7080238R","2","16"
"S4548789Z","7","2"
"S4548789Z","4","5"
"S4548789Z","8","12"
"S4548789Z","6","15"
"S4548789Z","5","15"
"S4548789Z","1","16"
"S4548789Z","2","18"
"S4689106R","5","2"
"S4689106R","1","15"
"S4689106R","0","16"
"S4689106R","2","20"
"S6617950N","1","2"
"S6617950N","0","2"
"S6617950N","5","9"
"S6617950N","8","11"
"S5801553V","7","2"
"S5801553V","1","6"
"S5801553V","4","9"
"S5801553V","3","12"
"S5801553V","6","13"
"S8476046B","6","2"
"S8476046B","0","7"
"S8476046B","8","15"
"S8476046B","4","20"
"S6880520N","7","2"
"S6880520N","2","7"
"S6880520N","6","13"
"S6880520N","1","14"
"S6880520N","0","19"
"S6880520N","8","20"
"S5081124G","8","2"
"S5081124G","1","15"
"S5081124G","0","18"
"S5081124G","7","19"
"S7329927O","4","2"
"S7329927O","2","7"
"S7329927O","8","8"
"S7329927O","3","8"
"S7329927O","1","19"
"S5560572K","1","2"
"S5560572K","2","7"
"S5560572K","5","7"
"S5560572K","8","17"
"S5560572K","4","20"
"S8954787X","6","2"
"S8954787X","0","9"
"S8954787X","3","16"
"S8954787X","7","19"
"S8119074G","6","2"
"S8119074G","4","5"
"S8119074G","1","7"
"S8119074G","3","15"
"S8119074G","5","17"
"S5751038I","2","2"
"S5751038I","4","5"
"S5751038I","8","9"
"S5751038I","3","14"
"S5751038I","0","19"
"S8464454R","6","2"
"S8464454R","7","3"
"S8464454R","4","6"
"S8464454R","2","10"
"S8464454R","0","12"
"S8464454R","8","12"
"S8464454R","5","20"
"S4856365X","4","2"
"S4856365X","8","10"
"S4856365X","3","12"
"S4856365X","1","13"
"S4856365X","7","13"
"S7999429C","3","2"
"S7999429C","5","15"
"S7999429C","0","20"
"S7491253V","0","2"
"S7491253V","2","7"
"S7491253V","5","9"
"S7491253V","1","9"
"S7491253V","6","20"
"S7040187A","8","2"
"S7040187A","2","7"
"S7040187A","4","11"
"S7040187A","0","14"
"S7040187A","7","18"
"S6099697J","5","2"
"S6099697J","8","2"
"S6099697J","4","7"
"S6099697J","6","13"
"S6099697J","1","17"
"S8703934Q","5","2"
"S8703934Q","2","13"
"S8703934Q","6","15"
"S8703934Q","0","19"
"S4489739J","5","2"
"S4489739J","7","7"
"S4489739J","1","15"
"S4489739J","6","17"
"S4489739J","3","19"
"S4489739J","0","20"
"S7239364C","2","2"
"S7239364C","8","3"
"S7239364C","4","9"
"S7239364C","6","12"
"S4834190B","0","2"
"S4834190B","5","6"
"S4834190B","1","8"
"S4834190B","7","10"
"S7117939C","0","2"
"S7117939C","6","7"
"S7117939C","4","14"
"S7117939C","7","15"
"S7299890W","3","2"
"S7299890W","1","9"
"S7299890W","6","18"
"S7299890W","0","19"
"S7299890W","8","20"
"S5767911K","2","2"
"S5767911K","0","3"
"S5767911K","6","9"
"S5767911K","7","12"
"S5767911K","3","12"
"S5011967M","4","2"
"S5011967M","3","8"
"S5011967M","6","17"
"S5011967M","0","19"
"S5011967M","2","19"
"S6208434U","8","2"
"S6208434U","1","6"
"S6208434U","6","6"
"S6208434U","4","9"
"S6208434U","3","11"
"S6208434U","2","18"
"S9307142R","8","2"
"S9307142R","1","11"
"S9307142R","6","14"
"S9307142R","4","16"
"S4416611U","1","2"
"S4416611U","8","6"
"S4416611U","3","6"
"S4416611U","4","11"
"S4416611U","6","16"
"S8766812K","1","2"
"S8766812K","2","5"
"S8766812K","0","10"
"S8766812K","3","14"
"S8766812K","8","20"
"S8767910Z","3","2"
"S8767910Z","2","3"
"S8767910Z","1","6"
"S8767910Z","4","9"
"S8767910Z","8","19"
"S4042324W","4","2"
"S4042324W","6","12"
"S4042324W","5","15"
"S4042324W","2","17"
"S4042324W","7","17"
"S4042324W","1","18"
"S5954577P","0","2"
"S5954577P","3","14"
"S5954577P","5","14"
"S5954577P","7","17"
"S5954577P","1","19"
"S5954577P","2","20"
"S7016135R","4","2"
"S7016135R","8","12"
"S7016135R","2","15"
"S8502830T","3","2"
"S8502830T","0","2"
"S8502830T","4","5"
"S8502830T","6","18"
"S8502830T","7","19"
"S7266684Y","0","2"
"S7266684Y","5","8"
"S7266684Y","4","15"
"S7266684Y","3","20"
"S7311274R","3","2"
"S7311274R","2","14"
"S7311274R","5","19"
"S6683271A","6","2"
"S6683271A","8","13"
"S6683271A","0","13"
"S6683271A","7","17"
"S6683271A","1","18"
"S8800408J","2","2"
"S8800408J","7","7"
"S8800408J","6","10"
"S8800408J","8","13"
"S8800408J","0","13"
"S8800408J","1","15"
"S7912060U","5","2"
"S7912060U","4","11"
"S7912060U","3","12"
"S5910970Z","0","2"
"S5910970Z","6","10"
"S5910970Z","3","10"
"S5910970Z","7","14"
"S5910970Z","1","17"
"S5910970Z","8","18"
"S6067955T","5","2"
"S6067955T","0","12"
"S6067955T","2","14"
"S6067955T","6","15"
"S6067955T","8","16"
"S6067955T","1","20"
"S6239344M","7","2"
"S6239344M","5","8"
"S6239344M","8","10"
"S6239344M","2","14"
"S5076754J","7","2"
"S5076754J","0","17"
"S5076754J","4","19"
"S4832687C","4","2"
"S4832687C","8","4"
"S4832687C","3","11"
"S4832687C","2","13"
"S4832687C","6","18"
"S9895589N","3","2"
"S9895589N","0","5"
"S9895589N","6","11"
"S9895589N","7","19"
"S9895589N","5","20"
"S9895589N","4","20"
"S9181281H","7","2"
"S9181281H","3","4"
"S9181281H","0","7"
"S9181281H","1","9"
"S9181281H","6","18"
"S9181281H","5","19"
"S9079784A","8","2"
"S9079784A","1","11"
"S9079784A","2","12"
"S9079784A","0","14"
"S9079784A","3","16"
"S8506126Q","1","2"
"S8506126Q","5","17"
"S8506126Q","4","18"
"S4883844T","1","2"
"S4883844T","8","9"
"S4883844T","7","13"
"S4883844T","4","17"
"S4883844T","0","17"
"S4883844T","5","19"
"S8177955O","6","2"
"S8177955O","3","5"
"S8177955O","7","5"
"S8177955O","0","5"
"S8177955O","8","7"
"S8177955O","1","18"
"S4053888Y","2","2"
"S4053888Y","7","3"
"S4053888Y","3","7"
"S4053888Y","5","8"
"S4053888Y","4","13"
"S4053888Y","6","19"
"S7807999K","5","2"
"S7807999K","4","7"
"S7807999K","6","9"
